EMPRESA;id;PUBLICACION;MES;DIA;ANIO;hora;numreactions;numcomments;numshares;numlikes;numloves;numwows;numhahas;numsads;numangrys
EMPRESAD;1,26319E+15;photo;4;20;2017;6.12;152;5;1;148;3;1;0;0;0
EMPRESAD;1,26318E+15;photo;4;20;2017;6.03;61;5;0;57;3;1;0;0;0
EMPRESAD;1,26317E+15;video;4;20;2017;5.58;172;7;7;163;6;2;1;0;0
EMPRESAD;1,26299E+15;video;4;20;2017;2.36;616;523;21;459;125;21;8;0;1
EMPRESAD;1,26211E+15;photo;4;19;2017;9.17;188;0;0;184;4;0;0;0;0
EMPRESAD;1,26203E+15;video;4;19;2017;8.02;593;309;23;484;99;1;4;4;1
EMPRESAD;1,26059E+15;photo;4;18;2017;1.33;189;2;0;182;5;2;0;0;0
EMPRESAD;1,2595E+15;photo;4;17;2017;1.41;178;5;0;175;3;0;0;0;0
EMPRESAD;1,25663E+15;photo;4;14;2017;9.19;318;7;0;313;4;1;0;0;0
EMPRESAD;1,25518E+15;photo;4;12;2017;22.27;362;9;0;352;7;3;0;0;0
EMPRESAD;1,25412E+15;photo;4;12;2017;0.17;48;6;0;48;0;0;0;0;0
EMPRESAD;1,25412E+15;photo;4;12;2017;0.15;248;1;0;244;3;1;0;0;0
EMPRESAD;1,25331E+15;photo;4;11;2017;5.11;520;2;0;509;11;0;0;0;0
EMPRESAD;1,2532E+15;photo;4;11;2017;1.51;97;8;2;94;3;0;0;0;0
EMPRESAD;1,25137E+15;photo;4;9;2017;3.51;400;16;0;392;6;2;0;0;0
EMPRESAD;1,25065E+15;photo;4;8;2017;11.38;218;0;0;212;6;0;0;0;0
EMPRESAD;1,25055E+15;photo;4;8;2017;9.51;77;13;4;77;0;0;0;0;0
EMPRESAD;1,25013E+15;photo;4;8;2017;1.09;204;4;0;198;3;3;0;0;0
EMPRESAD;1,24889E+15;photo;4;7;2017;0.08;405;6;0;399;6;0;0;0;0
EMPRESAD;1,24818E+15;photo;4;6;2017;8.24;210;0;0;204;6;0;0;0;0
EMPRESAD;1,24768E+15;photo;4;5;2017;22.52;214;1;0;208;5;1;0;0;0
EMPRESAD;1,24692E+15;photo;4;5;2017;6.51;374;4;0;360;7;7;0;0;0
EMPRESAD;1,24691E+15;photo;4;5;2017;6.44;457;3;0;444;10;3;0;0;0
EMPRESAD;1,24688E+15;photo;4;5;2017;6.01;215;0;0;205;8;2;0;0;0
EMPRESAD;1,2465E+15;video;4;4;2017;20.19;7;5;0;7;0;0;0;0;0
EMPRESAD;1,24483E+15;photo;4;3;2017;9.06;38;6;3;38;0;0;0;0;0
EMPRESAD;1,24254E+15;photo;4;1;2017;9.13;168;1;0;168;0;0;0;0;0
EMPRESAD;1,2425E+15;photo;4;1;2017;8.34;277;0;0;274;2;1;0;0;0
EMPRESAD;1,24145E+15;photo;3;31;2017;10.29;196;1;0;190;6;0;0;0;0
EMPRESAD;1,24104E+15;photo;3;31;2017;4.04;100;3;0;99;1;0;0;0;0
EMPRESAD;1,24032E+15;photo;3;30;2017;10.11;85;4;0;79;4;2;0;0;0
EMPRESAD;1,23941E+15;photo;3;29;2017;9.13;34;10;6;34;0;0;0;0;0
EMPRESAD;1,23741E+15;photo;3;27;2017;7.30;41;9;0;39;1;1;0;0;0
EMPRESAD;1,23741E+15;photo;3;27;2017;7.28;23;5;1;22;1;0;0;0;0
EMPRESAD;1,23622E+15;video;3;26;2017;0.47;217;24;5;206;10;1;0;0;0
EMPRESAD;1,23528E+15;photo;3;25;2017;1.22;161;9;2;158;3;0;0;0;0
EMPRESAD;1,23519E+15;photo;3;24;2017;23.03;279;0;0;276;3;0;0;0;0
EMPRESAD;1,23365E+15;photo;3;23;2017;8.13;97;9;3;95;2;0;0;0;0
EMPRESAD;1,23322E+15;photo;3;22;2017;21.06;489;3;0;480;6;3;0;0;0
EMPRESAD;1,23247E+15;photo;3;22;2017;4;245;4;0;242;3;0;0;0;0
EMPRESAD;1,23164E+15;photo;3;21;2017;8.48;270;5;0;268;2;0;0;0;0
EMPRESAD;1,23149E+15;photo;3;21;2017;5.14;166;11;1;165;1;0;0;0;0
EMPRESAD;1,23133E+15;video;3;21;2017;1.20;121;18;3;110;11;0;0;0;0
EMPRESAD;1,23129E+15;photo;3;21;2017;0.24;33;9;1;33;0;0;0;0;0
EMPRESAD;1,23129E+15;photo;3;21;2017;0.23;72;1;0;72;0;0;0;0;0
EMPRESAD;1,23128E+15;photo;3;21;2017;0.13;174;0;0;173;1;0;0;0;0
EMPRESAD;1,23126E+15;photo;3;20;2017;23.19;192;0;0;186;3;3;0;0;0
EMPRESAD;1,23124E+15;video;3;20;2017;22.50;286;61;5;250;30;5;1;0;0
EMPRESAD;1,23121E+15;photo;3;20;2017;21.46;231;0;0;230;0;1;0;0;0
EMPRESAD;1,23121E+15;photo;3;20;2017;21.46;138;1;0;135;2;1;0;0;0
EMPRESAD;1,23059E+15;photo;3;20;2017;4.56;104;6;1;102;2;0;0;0;0
EMPRESAD;1,23058E+15;photo;3;20;2017;4.43;91;10;4;90;0;1;0;0;0
EMPRESAD;1,23035E+15;photo;3;19;2017;21.39;682;22;0;657;12;13;0;0;0
EMPRESAD;1,22901E+15;video;3;18;2017;9.09;1379;769;69;1131;234;4;4;2;4
EMPRESAD;1,22885E+15;photo;3;18;2017;5.10;629;16;1;610;16;2;1;0;0
EMPRESAD;1,22628E+15;video;3;15;2017;5.51;58;4;3;58;0;0;0;0;0
EMPRESAD;1,22556E+15;photo;3;14;2017;9.10;272;9;0;268;2;2;0;0;0
EMPRESAD;1,22522E+15;photo;3;14;2017;0.42;213;2;2;207;6;0;0;0;0
EMPRESAD;1,22419E+15;photo;3;13;2017;0.46;225;2;0;220;5;0;0;0;0
EMPRESAD;1,22403E+15;photo;3;12;2017;23.45;463;48;2;450;8;4;1;0;0
EMPRESAD;1,2232E+15;photo;3;12;2017;2.52;285;7;0;276;8;1;0;0;0
EMPRESAD;1,22316E+15;photo;3;12;2017;1.41;526;18;0;512;12;2;0;0;0
EMPRESAD;1,22308E+15;photo;3;11;2017;23.26;418;4;0;406;9;3;0;0;0
EMPRESAD;1,22241E+15;photo;3;11;2017;8.04;515;10;0;505;9;0;1;0;0
EMPRESAD;1,22241E+15;photo;3;11;2017;8.02;377;5;0;365;10;2;0;0;0
EMPRESAD;1,22224E+15;photo;3;11;2017;3.13;1186;37;1;1161;19;6;0;0;0
EMPRESAD;1,22115E+15;video;3;9;2017;22.56;591;560;49;498;84;3;4;1;1
EMPRESAD;1,21673E+15;photo;3;5;2017;10.03;424;8;1;411;13;0;0;0;0
EMPRESAD;1,21588E+15;photo;3;4;2017;12.13;119;16;0;105;0;0;0;8;6
EMPRESAD;1,21576E+15;photo;3;4;2017;9.33;67;9;0;66;1;0;0;0;0
EMPRESAD;1,21576E+15;photo;3;4;2017;9.22;439;10;3;424;15;0;0;0;0
EMPRESAD;1,21576E+15;status;3;4;2017;9.22;1043;117;24;984;58;1;0;0;0
EMPRESAD;1,21575E+15;photo;3;4;2017;9.17;690;10;0;667;21;2;0;0;0
EMPRESAD;1,21363E+15;status;3;2;2017;0.52;84;7;1;84;0;0;0;0;0
EMPRESAD;1,21282E+15;photo;3;1;2017;1.27;491;16;0;478;11;2;0;0;0
EMPRESAD;1,21199E+15;photo;2;28;2017;2.45;63;1;0;61;0;2;0;0;0
EMPRESAD;1,21141E+15;link;2;27;2017;10.53;46;3;1;46;0;0;0;0;0
EMPRESAD;1,20862E+15;photo;2;24;2017;9.12;320;17;0;309;9;1;1;0;0
EMPRESAD;1,20668E+15;video;2;22;2017;2.51;51;8;6;51;0;0;0;0;0
EMPRESAD;1,20478E+15;photo;2;20;2017;1.13;85;9;2;83;2;0;0;0;0
EMPRESAD;1,20477E+15;photo;2;20;2017;1.02;99;13;0;98;1;0;0;0;0
EMPRESAD;1,20268E+15;photo;2;17;2017;22.28;213;13;1;212;1;0;0;0;0
EMPRESAD;1,20064E+15;photo;2;16;2017;5.37;156;12;0;154;2;0;0;0;0
EMPRESAD;1,1997E+15;video;2;15;2017;9.11;204;128;4;184;17;0;2;1;0
EMPRESAD;1,19949E+15;photo;2;15;2017;3.08;246;8;0;241;3;2;0;0;0
EMPRESAD;1,19874E+15;photo;2;14;2017;7.41;225;2;0;219;6;0;0;0;0
EMPRESAD;1,19857E+15;video;2;14;2017;4.01;256;427;30;191;62;1;2;0;0
EMPRESAD;1,19844E+15;photo;2;14;2017;0.17;146;1;0;142;2;2;0;0;0
EMPRESAD;1,19766E+15;photo;2;13;2017;1.54;212;0;1;206;5;0;1;0;0
EMPRESAD;1,19679E+15;photo;2;12;2017;1.05;229;3;0;225;4;0;0;0;0
EMPRESAD;1,19604E+15;photo;2;11;2017;4.26;66;2;0;64;1;1;0;0;0
EMPRESAD;1,19603E+15;photo;2;11;2017;4.22;158;0;0;157;1;0;0;0;0
EMPRESAD;1,19587E+15;photo;2;10;2017;23.58;301;7;0;288;6;6;0;1;0
EMPRESAD;1,19584E+15;video;2;10;2017;22.58;88;1;0;87;1;0;0;0;0
EMPRESAD;1,19583E+15;video;2;10;2017;22.43;148;54;2;126;18;4;0;0;0
EMPRESAD;1,19498E+15;photo;2;9;2017;23.35;398;11;0;390;4;4;0;0;0
EMPRESAD;1,19415E+15;photo;2;9;2017;3;89;4;0;86;3;0;0;0;0
EMPRESAD;1,19415E+15;photo;2;9;2017;3;151;0;0;146;3;2;0;0;0
EMPRESAD;1,19395E+15;photo;2;8;2017;21.30;155;5;0;152;2;0;1;0;0
EMPRESAD;1,19337E+15;video;2;8;2017;7.20;109;13;0;104;5;0;0;0;0
EMPRESAD;1,1931E+15;video;2;7;2017;23.56;117;16;0;104;11;2;0;0;0
EMPRESAD;1,1931E+15;video;2;7;2017;23.54;112;7;0;101;11;0;0;0;0
EMPRESAD;1,19308E+15;photo;2;7;2017;23.26;132;3;0;123;5;4;0;0;0
EMPRESAD;1,19308E+15;photo;2;7;2017;23.25;149;3;0;142;5;2;0;0;0
EMPRESAD;1,19263E+15;photo;2;7;2017;12.37;274;9;0;260;11;2;1;0;0
EMPRESAD;1,19259E+15;video;2;7;2017;11.54;195;95;5;162;30;0;3;0;0
EMPRESAD;1,19214E+15;video;2;7;2017;1.35;138;25;2;125;11;2;0;0;0
EMPRESAD;1,19147E+15;video;2;6;2017;9.52;627;266;8;519;105;2;0;1;0
EMPRESAD;1,18722E+15;photo;2;2;2017;5.18;289;23;0;279;7;3;0;0;0
EMPRESAD;1,18639E+15;photo;2;1;2017;6.25;209;10;0;204;4;1;0;0;0
EMPRESAD;1,18623E+15;video;2;1;2017;1.49;162;75;6;145;16;0;1;0;0
EMPRESAD;1,18548E+15;photo;1;31;2017;5.46;265;11;0;259;6;0;0;0;0
EMPRESAD;1,18478E+15;photo;1;30;2017;8.20;301;10;0;294;6;1;0;0;0
EMPRESAD;1,18376E+15;photo;1;29;2017;1.43;213;5;0;209;4;0;0;0;0
EMPRESAD;1,18376E+15;photo;1;29;2017;1.41;210;3;0;206;4;0;0;0;0
EMPRESAD;1,18285E+15;photo;1;27;2017;21.41;408;11;0;393;9;6;0;0;0
EMPRESAD;1,17503E+15;photo;1;20;2017;8.15;223;6;0;215;7;1;0;0;0
EMPRESAD;1,17478E+15;photo;1;20;2017;0.05;359;4;0;353;5;1;0;0;0
EMPRESAD;1,17466E+15;photo;1;19;2017;20.31;535;2;0;485;27;0;0;23;0
EMPRESAD;1,17311E+15;photo;1;18;2017;5.09;362;10;0;354;8;0;0;0;0
EMPRESAD;1,17141E+15;video;1;16;2017;8.09;266;165;10;215;42;3;4;2;0
EMPRESAD;1,17058E+15;photo;1;15;2017;9.45;156;2;0;151;5;0;0;0;0
EMPRESAD;1,17038E+15;video;1;15;2017;4.01;110;21;0;102;6;1;1;0;0
EMPRESAD;1,17018E+15;video;1;14;2017;22.34;446;6148;120;352;80;7;5;0;2
EMPRESAD;1,17014E+15;status;1;14;2017;21.23;102;1;0;102;0;0;0;0;0
EMPRESAD;1,16955E+15;photo;1;14;2017;6.34;161;6;0;158;3;0;0;0;0
EMPRESAD;1,16953E+15;photo;1;14;2017;5.44;279;8;0;273;6;0;0;0;0
EMPRESAD;1,1685E+15;photo;1;13;2017;4.16;288;6;0;281;5;2;0;0;0
EMPRESAD;1,16722E+15;photo;1;11;2017;23.58;230;8;0;221;8;1;0;0;0
EMPRESAD;1,16628E+15;photo;1;11;2017;0.23;271;12;0;262;6;3;0;0;0
EMPRESAD;1,16628E+15;photo;1;11;2017;0.21;113;2;1;107;3;2;0;1;0
EMPRESAD;1,16551E+15;video;1;10;2017;1.40;256;103;16;205;47;1;2;0;1
EMPRESAD;1,16408E+15;photo;1;8;2017;9.15;306;4;0;301;3;2;0;0;0
EMPRESAD;1,16407E+15;photo;1;8;2017;9.03;566;10;0;548;4;14;0;0;0
EMPRESAD;1,16401E+15;photo;1;8;2017;7.44;186;1;1;184;0;2;0;0;0
EMPRESAD;1,16401E+15;video;1;8;2017;7.40;135;9;2;118;10;4;2;1;0
EMPRESAD;1,16397E+15;video;1;8;2017;6.30;174;195;3;146;18;5;4;1;0
EMPRESAD;1,16374E+15;video;1;7;2017;23.09;171;84;4;159;10;2;0;0;0
EMPRESAD;1,16313E+15;photo;1;7;2017;5.04;373;8;0;365;5;3;0;0;0
EMPRESAD;1,16302E+15;photo;1;7;2017;1.52;403;5;0;392;8;3;0;0;0
EMPRESAD;1,16229E+15;photo;1;6;2017;5.10;139;14;0;138;1;0;0;0;0
EMPRESAD;1,1621E+15;photo;1;6;2017;4.29;148;16;5;146;1;1;0;0;0
EMPRESAD;1,15979E+15;photo;1;3;2017;3.55;270;8;0;265;4;1;0;0;0
EMPRESAD;1,15958E+15;photo;1;2;2017;21.13;343;8;0;334;7;1;1;0;0
EMPRESAD;1,15906E+15;photo;1;2;2017;8.25;254;5;0;252;2;0;0;0;0
EMPRESAD;1,15711E+15;photo;12;31;2016;5.13;304;9;6;298;5;1;0;0;0
EMPRESAD;1,15644E+15;photo;12;30;2016;9.37;437;6;0;433;4;0;0;0;0
EMPRESAD;1,15548E+15;photo;12;29;2016;6.26;412;4;2;399;13;0;0;0;0
EMPRESAD;1,15351E+15;photo;12;26;2016;22.07;183;11;0;175;6;2;0;0;0
EMPRESAD;1,15305E+15;photo;12;26;2016;8.50;353;8;2;342;9;1;1;0;0
EMPRESAD;1,15293E+15;photo;12;26;2016;5.17;144;14;1;142;2;0;0;0;0
EMPRESAD;1,15291E+15;photo;12;26;2016;4.28;905;10;5;876;21;8;0;0;0
EMPRESAD;1,15211E+15;video;12;25;2016;6.17;151;19;2;129;18;2;1;1;0
EMPRESAD;1,1519E+15;photo;12;25;2016;0.26;276;4;0;264;8;3;1;0;0
EMPRESAD;1,15123E+15;photo;12;24;2016;7.59;227;3;4;218;8;1;0;0;0
EMPRESAD;1,15085E+15;video;12;24;2016;0.15;340;1201;47;276;55;1;6;1;1
EMPRESAD;1,1508E+15;photo;12;23;2016;23.17;478;12;0;463;11;4;0;0;0
EMPRESAD;1,15019E+15;photo;12;23;2016;9.10;189;22;2;185;3;1;0;0;0
EMPRESAD;1,14979E+15;photo;12;22;2016;23.15;211;7;0;207;4;0;0;0;0
EMPRESAD;1,14891E+15;photo;12;22;2016;2.06;296;2;0;293;3;0;0;0;0
EMPRESAD;1,14887E+15;video;12;22;2016;1.07;113;15;1;100;9;1;1;2;0
EMPRESAD;1,14881E+15;photo;12;21;2016;23.08;113;2;0;109;4;0;0;0;0
EMPRESAD;1,1488E+15;video;12;21;2016;22.53;133;19;2;115;13;4;1;0;0
EMPRESAD;1,14878E+15;photo;12;21;2016;22.27;223;3;0;213;5;5;0;0;0
EMPRESAD;1,14829E+15;photo;12;21;2016;10.13;322;8;1;311;8;3;0;0;0
EMPRESAD;1,14811E+15;photo;12;21;2016;5.59;235;3;0;230;4;0;1;0;0
EMPRESAD;1,1481E+15;photo;12;21;2016;5.45;163;1;0;160;3;0;0;0;0
EMPRESAD;1,14809E+15;photo;12;21;2016;5.36;373;4;3;367;5;1;0;0;0
EMPRESAD;1,14803E+15;video;12;21;2016;4.24;249;147;8;193;50;2;4;0;0
EMPRESAD;1,148E+15;photo;12;21;2016;3.42;129;2;0;123;5;1;0;0;0
EMPRESAD;1,1479E+15;photo;12;21;2016;0.58;245;7;0;234;6;4;0;1;0
EMPRESAD;1,14788E+15;photo;12;21;2016;0.10;272;9;0;264;6;2;0;0;0
EMPRESAD;1,14785E+15;video;12;20;2016;23.43;239;127;7;189;47;0;3;0;0
EMPRESAD;1,14721E+15;photo;12;20;2016;8.47;135;9;1;131;3;1;0;0;0
EMPRESAD;1,14719E+15;photo;12;20;2016;8.20;333;44;0;325;6;2;0;0;0
EMPRESAD;1,14701E+15;photo;12;20;2016;3.45;96;3;0;94;2;0;0;0;0
EMPRESAD;1,14699E+15;photo;12;20;2016;3.25;210;7;0;203;7;0;0;0;0
EMPRESAD;1,14694E+15;video;12;20;2016;1.42;154;72;6;124;24;3;2;1;0
EMPRESAD;1,14692E+15;photo;12;20;2016;0.57;192;8;0;189;3;0;0;0;0
EMPRESAD;1,14677E+15;photo;12;19;2016;20.32;152;2;0;151;1;0;0;0;0
EMPRESAD;1,14631E+15;photo;12;19;2016;8.33;222;3;0;216;6;0;0;0;0
EMPRESAD;1,14625E+15;photo;12;19;2016;7.09;227;1;0;223;2;2;0;0;0
EMPRESAD;1,14573E+15;photo;12;18;2016;21.12;542;21;1;521;11;9;1;0;0
EMPRESAD;1,14452E+15;video;12;18;2016;1.44;279;274;15;233;42;4;0;0;0
EMPRESAD;1,1445E+15;photo;12;18;2016;1.19;263;8;0;258;3;0;1;1;0
EMPRESAD;1,1404E+15;video;12;15;2016;2.19;358;5498;94;294;57;1;5;1;0
EMPRESAD;1,14023E+15;video;12;15;2016;0;65;4;1;65;0;0;0;0;0
EMPRESAD;1,13699E+15;photo;12;12;2016;10.43;190;11;1;182;5;3;0;0;0
EMPRESAD;1,13596E+15;photo;12;11;2016;11.14;320;4;1;309;10;1;0;0;0
EMPRESAD;1,13445E+15;photo;12;10;2016;2.19;266;8;0;254;9;3;0;0;0
EMPRESAD;1,13421E+15;video;12;9;2016;21.48;452;19013;161;353;92;2;3;2;0
EMPRESAD;1,13358E+15;status;12;9;2016;10.44;123;23;0;114;0;0;3;6;0
EMPRESAD;1,13348E+15;video;12;9;2016;9.29;543;4661;178;397;136;2;6;1;1
EMPRESAD;1,13303E+15;photo;12;8;2016;23.57;278;8;0;267;9;2;0;0;0
EMPRESAD;1,13291E+15;video;12;8;2016;21.11;445;432;27;315;124;2;3;0;1
EMPRESAD;1,13217E+15;photo;12;8;2016;6.58;196;7;8;190;2;4;0;0;0
EMPRESAD;1,13204E+15;video;12;8;2016;4.21;607;383;52;446;159;1;0;0;1
EMPRESAD;1,132E+15;photo;12;8;2016;3.22;180;4;0;166;12;2;0;0;0
EMPRESAD;1,13197E+15;photo;12;8;2016;2.38;236;8;0;228;8;0;0;0;0
EMPRESAD;1,13122E+15;status;12;7;2016;9.30;93;2;1;90;3;0;0;0;0
EMPRESAD;1,13095E+15;video;12;7;2016;5.01;48;6;0;47;1;0;0;0;0
EMPRESAD;1,13094E+15;video;12;7;2016;4.39;245;169;37;205;33;5;2;0;0
EMPRESAD;1,12793E+15;status;12;5;2016;0.56;225;12;29;222;2;1;0;0;0
EMPRESAD;1,12711E+15;photo;12;4;2016;9.58;133;4;2;128;5;0;0;0;0
EMPRESAD;1,12711E+15;photo;12;4;2016;9.58;170;11;2;159;11;0;0;0;0
EMPRESAD;1,12356E+15;photo;12;2;2016;1.12;304;13;0;294;9;1;0;0;0
EMPRESAD;1,12356E+15;photo;12;2;2016;1.10;150;5;0;148;1;1;0;0;0
EMPRESAD;1,12279E+15;photo;12;1;2016;12.35;387;8;0;375;9;3;0;0;0
EMPRESAD;1,12106E+15;video;11;30;2016;8.46;564;20990;154;473;82;3;3;3;0
EMPRESAD;1,11703E+15;photo;11;27;2016;6.06;261;36;1;256;5;0;0;0;0
EMPRESAD;1,11551E+15;photo;11;26;2016;4.51;477;12;0;468;6;3;0;0;0
EMPRESAD;1,11038E+15;photo;11;22;2016;0.03;154;19;7;153;1;0;0;0;0
EMPRESAD;1,10861E+15;photo;11;20;2016;7.05;130;13;2;124;3;2;1;0;0
EMPRESAD;1,10613E+15;photo;11;17;2016;20.56;307;0;0;294;12;0;1;0;0
EMPRESAD;1,10331E+15;photo;11;15;2016;4.07;113;12;5;111;2;0;0;0;0
EMPRESAD;1,10228E+15;photo;11;13;2016;23.43;77;4;2;77;0;0;0;0;0
EMPRESAD;1,10113E+15;video;11;13;2016;1.35;38;4;0;37;0;0;1;0;0
EMPRESAD;1,09989E+15;photo;11;12;2016;1.15;209;9;0;206;2;0;1;0;0
EMPRESAD;1,09449E+15;photo;11;7;2016;0.51;99;0;3;98;1;0;0;0;0
EMPRESAD;1,09449E+15;video;11;7;2016;0.35;119;8;2;113;5;1;0;0;0
EMPRESAD;1,08585E+15;photo;10;29;2016;23.56;182;2;21;180;2;0;0;0;0
EMPRESAD;1,08392E+15;photo;10;27;2016;20.26;155;1;4;148;4;0;0;3;0
EMPRESAD;1,08392E+15;video;10;27;2016;20.14;86;0;0;76;4;0;0;6;0
EMPRESAD;1,08392E+15;video;10;27;2016;20.12;124;0;0;114;4;0;0;6;0
EMPRESAD;1,08263E+15;video;10;26;2016;10.48;221;1;0;211;0;8;0;2;0
EMPRESAD;1,08225E+15;photo;10;26;2016;0;52;0;0;52;0;0;0;0;0
EMPRESAD;1,08225E+15;video;10;25;2016;23.51;38;7;1;38;0;0;0;0;0
EMPRESAD;1,08225E+15;photo;10;25;2016;23.50;2;0;37;2;0;0;0;0;0
EMPRESAD;1,08185E+15;photo;10;25;2016;11.23;347;0;1;335;12;0;0;0;0
EMPRESAD;1,0818E+15;photo;10;25;2016;9.55;99;0;30;97;2;0;0;0;0
EMPRESAD;1,0816E+15;photo;10;25;2016;4.56;210;0;6;202;4;0;0;4;0
EMPRESAD;1,08153E+15;photo;10;25;2016;2.51;178;0;0;171;7;0;0;0;0
EMPRESAD;1,08147E+15;photo;10;25;2016;1.23;149;0;1;143;5;1;0;0;0
EMPRESAD;1,08043E+15;photo;10;23;2016;20.41;77;0;1;73;0;0;0;4;0
EMPRESAD;1,08042E+15;link;10;23;2016;20.39;169;0;57;166;2;0;1;0;0
EMPRESAD;1,08003E+15;link;10;23;2016;9.51;237;0;0;229;2;6;0;0;0
EMPRESAD;1,08002E+15;photo;10;23;2016;9.36;86;0;3;85;1;0;0;0;0
EMPRESAD;1,08002E+15;photo;10;23;2016;9.32;120;0;2;119;1;0;0;0;0
EMPRESAD;1,08002E+15;photo;10;23;2016;9.30;234;0;0;224;6;0;0;4;0
EMPRESAD;1,07983E+15;photo;10;23;2016;4.23;280;0;1;277;3;0;0;0;0
EMPRESAD;1,07895E+15;photo;10;22;2016;4.29;319;5;0;308;5;0;0;6;0
EMPRESAD;1,07887E+15;video;10;22;2016;2.12;171;0;0;162;3;0;0;6;0
EMPRESAD;1,07883E+15;photo;10;22;2016;1.34;251;5;0;249;0;0;0;2;0
EMPRESAD;1,07828E+15;video;10;21;2016;10.59;135;0;0;128;4;1;0;2;0
EMPRESAD;1,07739E+15;photo;10;20;2016;10.10;1;0;37;1;0;0;0;0;0
EMPRESAD;1,07738E+15;photo;10;20;2016;10.07;1;0;1;1;0;0;0;0;0
EMPRESAD;1,07733E+15;photo;10;20;2016;8.26;264;2;0;261;3;0;0;0;0
EMPRESAD;1,0772E+15;photo;10;20;2016;5.10;218;2;5;214;0;0;0;4;0
EMPRESAD;1,07709E+15;photo;10;20;2016;2.07;52;0;4;52;0;0;0;0;0
EMPRESAD;1,07707E+15;video;10;20;2016;1.15;41;0;3;39;1;0;0;1;0
EMPRESAD;1,07706E+15;photo;10;20;2016;0.56;67;0;1;66;1;0;0;0;0
EMPRESAD;1,07696E+15;photo;10;19;2016;22.23;266;9;1;237;1;0;0;28;0
EMPRESAD;1,07689E+15;photo;10;19;2016;20.12;165;0;0;156;5;0;0;4;0
EMPRESAD;1,07663E+15;video;10;19;2016;12.54;70;0;0;66;0;0;0;4;0
EMPRESAD;1,07635E+15;photo;10;19;2016;6.03;247;1;0;239;8;0;0;0;0
EMPRESAD;1,07634E+15;photo;10;19;2016;5.48;379;0;0;373;3;0;0;3;0
EMPRESAD;1,07617E+15;photo;10;19;2016;0.28;305;1;0;284;8;0;0;13;0
EMPRESAD;1,07616E+15;photo;10;18;2016;23.49;26;0;0;23;0;3;0;0;0
EMPRESAD;1,07616E+15;photo;10;18;2016;23.48;28;0;0;27;1;0;0;0;0
EMPRESAD;1,07612E+15;photo;10;18;2016;22.51;37;0;0;35;2;0;0;0;0
EMPRESAD;1,07611E+15;photo;10;18;2016;22.12;46;0;0;46;0;0;0;0;0
EMPRESAD;1,07557E+15;photo;10;18;2016;8.42;164;2;13;150;8;0;1;5;0
EMPRESAD;1,07543E+15;photo;10;18;2016;5.50;282;0;0;278;4;0;0;0;0
EMPRESAD;1,07524E+15;status;10;18;2016;0.10;61;5;0;54;0;0;0;7;0
EMPRESAD;1,07524E+15;photo;10;18;2016;0.07;68;3;0;68;0;0;0;0;0
EMPRESAD;1,07511E+15;photo;10;17;2016;20.12;73;1;17;66;4;0;0;3;0
EMPRESAD;1,07511E+15;photo;10;17;2016;20.08;641;0;0;628;11;2;0;0;0
EMPRESAD;1,07471E+15;photo;10;17;2016;10.10;122;0;0;115;7;0;0;0;0
EMPRESAD;1,07439E+15;photo;10;17;2016;2.31;654;1;50;617;32;0;0;5;0
EMPRESAD;1,0743E+15;photo;10;16;2016;23.29;245;2;0;239;3;0;0;3;0
EMPRESAD;1,07424E+15;photo;10;16;2016;21.45;173;0;0;173;0;0;0;0;0
EMPRESAD;1,07416E+15;photo;10;16;2016;19.31;64;0;1;64;0;0;0;0;0
EMPRESAD;1,0739E+15;photo;10;16;2016;12.17;495;9;227;443;42;0;0;10;0
EMPRESAD;1,07357E+15;photo;10;16;2016;5.13;144;0;0;137;2;0;0;5;0
EMPRESAD;1,07342E+15;photo;10;16;2016;0.48;476;3;212;452;16;0;0;8;0
EMPRESAD;1,0733E+15;photo;10;15;2016;21.21;4;0;41;4;0;0;0;0;0
EMPRESAD;1,07299E+15;photo;10;15;2016;12.21;48;0;1;43;1;0;0;4;0
EMPRESAD;1,07289E+15;status;10;15;2016;10.03;77;1;38;76;1;0;0;0;0
EMPRESAD;1,07236E+15;photo;10;14;2016;21.42;199;0;5;179;1;0;0;19;0
EMPRESAD;1,07198E+15;status;10;14;2016;11.26;43;0;1;42;1;0;0;0;0
EMPRESAD;1,07192E+15;photo;10;14;2016;10.16;30;0;0;30;0;0;0;0;0
EMPRESAD;1,07156E+15;photo;10;14;2016;4.56;190;1;0;168;5;0;0;17;0
EMPRESAD;1,07141E+15;photo;10;14;2016;1.39;96;0;5;90;0;0;0;6;0
EMPRESAD;1,07136E+15;photo;10;14;2016;0.27;295;3;10;243;1;0;0;51;0
EMPRESAD;1,07114E+15;photo;10;13;2016;19.49;102;0;1;87;2;0;0;13;0
EMPRESAD;1,07085E+15;photo;10;13;2016;13.27;52;0;2;46;0;0;0;6;0
EMPRESAD;1,0706E+15;photo;10;13;2016;8.14;71;0;5;61;0;0;0;10;0
EMPRESAD;1,07058E+15;photo;10;13;2016;7.57;95;1;2;73;1;0;0;21;0
EMPRESAD;1,06885E+15;photo;10;11;2016;9.40;132;10;1;124;5;1;0;2;0
EMPRESAD;1,06869E+15;video;10;11;2016;5.58;63;14;0;63;0;0;0;0;0
EMPRESAD;1,06851E+15;photo;10;10;2016;23.23;187;6;0;182;5;0;0;0;0
